BD Ticket #,Server SN,IP Address,START DATE,END DATE,Product Name,Model,RACK,FAULT TYPE,If change Part,Foxconn PN,OLD Manufacturer,OLD PN,NEW Manufacturer,NEW PN,OLD PART SN,NEW PART SN,PART POSITION,Error Description,FEEDBACK,TECH,Repair Time,Period,Status,Requester,Notes,Initial Stock Status ,FOXCONN CHINA or USA,Platform,Over time reason,HHPN
1859665,MXX3380224,fdbd:dc61:20:243::15,2024/5/10,2024/5/10,S27S2-I8VD3B-US,S520-A5,USVADRTM2_M2_M224-I-38,FAN,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FAN9_F_SPEED,"Speed:0.000,SensorStatus:cr; HourCount: (11) >= 6","1. This is a ByteDance FAN Failure ticket. 2. Replaced FAN9, then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/10,10~17,Confirm Closed,"
isaac.xu/isaac.xu",,,FOXCONN AMERICA,Whitley,,
1858661,MXX1390150,10.190.214.239,2024/5/10,2024/5/10,B04-BF65S1,R-5112,USVAASH_DRTP_P212-H-36,PSU,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PSU2,SensorName:PS2_Status;Status:0x2980; HourCount: (6) >= 6,"1. This is a ByteDance PowerFault Failure ticket. 2. Reset the power coard of PUS2, then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/10,10~17,Confirm Closed,"
Joey Tran/joey.tran",,,FOXCONN AMERICA,Whitley,,
1859781,MXX3130326,fdbd:dc61:16:449::46,2024/5/10,2024/5/10,B16S2-I8VD2-US,G220-A5,USVACT_C_DH13-E-24,Memory,Y,N/A,Samsung,M393A4K40EB3-CWE,Samsung,M393A4K40EB3-CWE,H0JV000228521A39DA,H1JY2502275204B461,P1_C2_D0,Uncorrectable ECC other uncorrectable memory error,"1. This is a ByteDance DIMM and cpu Failure ticket. 2. Replaced P1_C2_D0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/10,10~17,Confirm Closed,"
isaac.xu/isaac.xu",,,FOXCONN AMERICA,Whitley,,
1861388,MXX3220388,fdbd:dc61:1a:225::43,2024/5/13,2024/5/13,B20S2-I8VD2-US,G220-A5,USVADRTM2_M2_M116-F-52,Memory,Y,N/A,Hynix,HMAA4GR7CJR8N-XN,Hynix,HMAA4GR7CJR8N-XN TG AC 249,80AD01223545DF9AD2,80AD0122493744BE24,P0_C5_D0,Uncorrectable ECC other uncorrectable memory error	33 | 05/12/2024 | 10:24:13 | Memory P0_C5_D0_Status | Uncorrectable ECC | Asserted,"1. This is a ByteDance DIMM and cpu Failure ticket. 2. Replaced P0_C5_D0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,isaac.xu/isaac.xu,,,FOXCONN AMERICA,Whitley,,
1861081,MXX3300044,fdbd:dc61:20:409::23,2024/5/12,2024/5/13,S27S2-I8VD3B-US,S520-A5,USVADRTM2_M2_M224-K-36,Fan,Y,N/A,Foxconn,GFM0412SS-08,Foxconn,GFM0412SS-08,GS1A0237W13076,GS1A0237W12897,FAN9_R_SPEED,"Speed Critical (Sensor)	Speed:0.000,SensorStatus:cr; HourCount: (12) >= 6","1. This is a ByteDance FAN Failure ticket. 2. Replaced FAN9, then no error on the server. 3. Used Dora system and now the ticket is closed.",Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,"isaac.xu/isaac.xu
",,,FOXCONN AMERICA,Whitley,,
1861081,MXX3300044,fdbd:dc61:20:409::23,2024/5/12,2024/5/13,S27S2-I8VD3B-US,S520-A5,USVADRTM2_M2_M224-K-36,Fan,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FAN9_F_SPEED,"Speed Critical (Sensor)	Speed:0.000,SensorStatus:cr; HourCount: (12) >= 6","1. This is a ByteDance FAN Failure ticket. 2. Replaced FAN9, then no error on the server. 3. Used Dora system and now the ticket is closed.",Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,"isaac.xu/isaac.xu
",,,FOXCONN AMERICA,Whitley,,
1861087,MXX3380241,fdbd:dc61:19:433::31,2024/5/12,2024/5/13,S18S2-I8VD2-US,G220-A5,USVADRTM2_M2_M216-M-43,Memory,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,P1_C6_D0,Uncorrectable ECC other uncorrectable memory error	47 | 05/11/2024 | 15:49:21 | Memory P1_C6_D0_Status | Uncorrectable ECC | Asserted SensorName:P1_C6_D0_Status;Status:0x0280,1. This is a ByteDance DIMM Failure ticket. 2. EZSVS has done it now the ticket is closed.,Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,"isaac.xu/isaac.xu
",Ezsvs done it,,FOXCONN AMERICA,Whitley,,
1808642,MXX3360290,fdbd:dc61:1a:371::13,2024/4/19,2024/5/13,S27S2-I8VD3-US,S520-A5,USVADRTM2_M2_M116-M-42,Memory,Y,N/A,Hynix,HMAA8GR7CJR4N-XN,Hynix,HMAA8GR7CJR4N-XN T4 AD 247,80AD022247285BC017,80AD022247285BABA6,P0_C0_D0,Uncorrectable ECC other uncorrectable memory error	SensorName:P0_C0_D0_Status;Status:0x0280,"1. This is a ByteDance DIMM Failure ticket. 2. Replaced P0_C0_D0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN AMERICA,Whitley,,
1808642,MXX3360290,fdbd:dc61:1a:371::13,2024/4/19,2024/5/13,S27S2-I8VD3-US,S520-A5,USVADRTM2_M2_M116-M-42,DiskBackplane,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,MultipleDiskLost,MediaType:HDD;EnclosureId:0;Slot:0;DeviceName:sda;SerialNumber:4BKX2HXY;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:1;DeviceName:sdb;SerialNumber:2VH9RJJM;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:2;DeviceName:sdc;SerialNumber:4BKX442Y;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:3;DeviceName:sdd;SerialNumber:2VH9PADL;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:4;DeviceName:sde;SerialNumber:2JK7RSJL;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:5;DeviceName:sdh;SerialNumber:2JK7SRYD;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:6;DeviceName:sdf;SerialNumber:4ZGZJ85V;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:7;DeviceName:sdg;SerialNumber:4ZGZG4NV;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:8;DeviceName:sdi;SerialNumber:2JK1U61G;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:9;DeviceName:sdj;SerialNumber:2JK6AW0K;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:10;DeviceName:sdk;SerialNumber:3JHGLZTG;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:11;DeviceName:sdl;SerialNumber:4YGWYS2P;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:12;DeviceName:sdm;SerialNumber:4ZGZJTPV;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:13;DeviceName:sdn;SerialNumber:4ZGZNVEV;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:14;DeviceName:sdo;SerialNumber:4ZGZNVPV;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:15;DeviceName:sdp;SerialNumber:2JJZXGDC;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:16;DeviceName:sdq;SerialNumber:2JK84SED;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:17;DeviceName:sdr;SerialNumber:4BKX0J1Z;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:18;DeviceName:sds;SerialNumber:6EG0LEEN;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:19;DeviceName:sdt;SerialNumber:6EG0J5VN;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:20;DeviceName:sdu;SerialNumber:6EG0JMBN;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:21;DeviceName:sdv;SerialNumber:6EG0H2WN;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:22;DeviceName:sdw;SerialNumber:6EG0K84N;Model:WUH721818ALE6L4 MediaType:HDD;EnclosureId:0;Slot:23;DeviceName:sdx;SerialNumber:6EG0LAKN;Model:WUH721818ALE6L4,"1. This is a ByteDance Diskplane Failure ticket. 2. Replaced P0_C0_D0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN AMERICA,Whitley,,
1808642,MXX3360290,fdbd:dc61:1a:371::13,2024/4/19,2024/5/13,S27S2-I8VD3-US,S520-A5,USVADRTM2_M2_M116-M-42,SSH,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,SSH unreachable,"SSH unreachable	[tiansu]The server is not reachable for the past 16m, will require authorization for repair. Ticket is in (Asking owner to reboot) stage: Server will be rebooted after authorized to proceed. Ticket is in (Request business authorization repair) stage: Server will be undergoing maintenance after authorized to proceed. The server may be reinstalled during the maintenance process, which will cause the data of the disk to be lost. If you need special attention, please contact IDC oncall.","1. This is a ByteDance SSH Failure ticket. 2. Replaced P0_C0_D0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN AMERICA,Whitley,,
1796632,MXX3360318,fdbd:dc61:1a:371::20,2024/5/4,2024/5/13,S27S2-I8VD3-US,S520-A,USVADRTM2_M2_M116-M-42,Disk,Y,N/A,Western Digital,WUH721818ALE6L4,Toshiba,HDEPZ10GBA51,2VH8R12A,Y3U0A03YFQDH,sdl,Disk: Lost (Unrecognized),"1. This is a ByteDance Disk Failure ticket. 2. Replaced SDL, then no error on the server. 3. Used Dora system and now the ticket is closed.",Naiquan qiao/mingquan li,2024/5/13,10~17,Confirm Closed,isaac.xu/isaac.xu,,,FOXCONN AMERICA,Whitley,,
1860535,MXX3240147,10.62.149.16,2024/5/13,2024/5/29,S19S2-I8VD2-US,G220-A5,USATL1_ATL14_M15-02-02,Disk,Y,N/A,Intel,SSDPF2KX076TZ,Intel,SSDPF2KX076TZ,PHAC223201KP7P6CGN,PHAX3220024G7P6DGN,nvme6n1,NVME: Lost (in System lost but in lspci exist),"1. This is a ByteDance Disk Failure ticket. 2. Replaced Nvme6n1, then no error on the server. 3. Used Dora system and now the ticket is closed.",Yang Li,2024/5/19,10~17,Confirm Closed,"Jeremy Quek/jeremy.quek
",ATL CDN ,,FOXCONN AMERICA,Whitley,,
1861023,MXX3140256,fdbd:dc61:16:101::40,2024/5/11,2024/5/13,B20S2-I8VD2-US,G220-A5,USVACT_C_DH11-G-12,Memory,Y,N/A,Samsung,VN M393A4K40EB3-CWE 2228,Samsung,VN M393A4K40EB3-CWE 2227,H1IC0002285223A0F8,H1JY2502275204B0EC,P0_C1_D0,Uncorrectable ECC other uncorrectable memory error	5b | 05/11/2024 | 10:48:51 | Memory P0_C1_D0_Status | Uncorrectable ECC | Asserted,"1. This is a ByteDance DIMM Failure ticket. 2. Replaced P0_C1_D0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler,2024/5/13,10~17,Confirm Closed,"isaac.xu/isaac.xu
",,,FOXCONN AMERICA,Whitley,,
1861514,MXX1411056,10.233.175.49,2024/5/13,2024/5/13,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-K-46,Memory,Y,N/A,Hynix,HMA84GR7CJR4N-VK T3 AC 024,Hynix,HMA84GR7CJR4N-VK T3 AC 024,80AD022024217F9CFE,80AD022024218244B1,SKT1_CTR0_CH1_D0,Memory CE (Count) > Max (Kernel)	CEDayCount: (505835) > 500000,"1. This is a ByteDance DIMM Failure ticket. 2. Replaced CPU1B0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler,2024/5/13,10~17,Confirm Closed,"isaac.xu/isaac.xu
",,,FOXCONN CHINA ,Purley,,
1821722,MXX1450927,10.233.131.136,2024/3/12,2024/5/13,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-31,CPU,Y,N/A,Intel,11011BW00-187-G,Intel,110112L00-187-G,71UL541600743,M0361JG500522,CPU1,IERR 4f | 03/04/2024 | 01:04:18 | Processor CPU0_Status | IERR | Asserted,"1. This is a ByteDance CPU Failure ticket. 2. Replaced CPU0 and CPU1, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler,2024/5/13,10~17,Confirm Closed,isaac.xu/isaac.xu,Old part is good,Out of stock,FOXCONN CHINA ,Purley,,
1854815,MXX1460524,10.233.128.136,2024/4/30,2024/5/17,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-C-39,CPU,Y,N/A,Intel,11011BW00-187-G,Intel,110112L00-187-G,M1CX315701086,71SW889700553,CPU1,SM BIOS ' Uncorrectable CPU-complex error	SensorName:CPU0_Status;Status:0xc000,"1. This is a ByteDance CPU Failure ticket. 2. Replaced 2 DIMM and MB, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler,2024/5/14,10~17,Confirm Closed,isaac.xu/isaac.xu,Old part is good; MB needs to be replaced,,FOXCONN CHINA ,Purley,,
1854815,MXX1460524,10.233.128.136,2024/4/30,2024/5/17,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-C-39,CPU (Memory),Y,N/A,Hynix,HMA84GR7DJR4N-XN TG AC 119,Hynix,HMA84GR7DJR4N-XN T4 AD 217,80AD02211923EEA488,80AD012217369564D3,CPU0C0,SM BIOS ' Uncorrectable CPU-complex error	SensorName:CPU0_Status;Status:0xc000,"1. This is a ByteDance CPU Failure ticket. 2. Replaced 2 DIMM and MB, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler,2024/5/14,10~17,Confirm Closed,isaac.xu/isaac.xu,Old part is good; MB needs to be replaced,,FOXCONN CHINA ,Purley,,
1858651,MXX1400280,10.190.169.174,2024/5/14,2024/5/15,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P212-N-32,Memory,Y,N/A,Hynix,HMA84GR7CJR4N-VK T3 AD 116,Hynix,HMA84GR7CJR4N-VK TF AC 025,80AD02211623C56D92,80AD012025840E1743,SKT1_CTR0_CH0_D0,Memory CE (Count) > Max (Kernel) CEDayCount: (509107) > 500000,"1. This is a ByteDance DIMM Failure ticket. 2. Replaced CPU1A0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/15,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN CHINA ,Purley,,
1830992,MXX1430681,10.233.168.34,2024/5/14,2024/5/15,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-54,Memory,Y,N/A,Hynix,HMA84GR7DJR4N-XN T4 AC 122,Hynix,HMA84GR7DJR4N-XN T4 AD 217,80AD02212224168119,80AD012217759CB941,SKT1_CTR1_CH1_D0,Memory CE (Count) > Max (Kernel) CEDayCount: (5939299) > 500000,"1. This is a ByteDance DIMM Failure ticket. 2. Replaced CPU1E0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/15,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN CHINA ,Purley,,
1830992,MXX1430681,10.233.168.34,2024/5/14,2024/5/15,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-54,CPU,Y,N/A,Intel,110112L00-187-G,Intel,110112L00-187-G,71BQ439001209,M0351DE900547,CPU0,SM BIOS ' Uncorrectable CPU-complex error SensorName:CPU0_Status;Status:0xc000,"1. This is a ByteDance CPU Failure ticket. 2. Replaced CPU0, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/15,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN CHINA ,Purley,,
1830992,MXX1430681,10.233.168.34,2024/5/14,2024/5/15,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-54,Memory,Y,N/A,Hynix,HMA84GR7DJR4N-XN T4 AC 122,Hynix,HMA84GR7DJR4N-XN T4 AD 217,80AD02212224168125,80AD012217759CB93F,P0_C1_D0,Configuration error SensorName:CPU0B0_DIMM_Stat;Status:0xc000,"1. This is a ByteDance DIMM Failure ticket. 2. Replaced CPU0B0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/15,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN CHINA ,Purley,,
1830992,MXX1430681,10.233.168.34,2024/5/14,2024/5/15,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-54,Memory,Y,N/A,Hynix,HMA84GR7DJR4N-XN T4 AC 122,Hynix,HMA84GR7DJR4N-XN T4 AD 217,80AD022122241680F9,80AD012217369564B9,P0_C4_D0,Configuration error SensorName:CPU0E0_DIMM_Stat;Status:0xc000,"1. This is a ByteDance DIMM Failure ticket. 2. Replaced CPU0E0 DIMM , then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/15,10~17,Confirm Closed,Joey Tran/joey.tran,,,FOXCONN CHINA ,Purley,,
1854815,MXX1460524,10.233.128.136,2024/4/30,2024/5/17,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-C-39,CPU (Motherboard),Y,N/A,Foxconn,02012GJ00-600-G,Foxconn,02012GJ00-600-G,02012GJ00TAJFI3GB,02012GJ00TARI607T,MotherBoard,SM BIOS ' Uncorrectable CPU-complex error	SensorName:CPU0_Status;Status:0xc000,"1. This is a ByteDance CPU Failure ticket. 2. Replaced 2 DIMM and MB, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/15,10~17,Confirm Closed,isaac.xu/isaac.xu,,,FOXCONN CHINA ,Purley,,
1854815,MXX1460524,10.233.128.136,2024/4/30,2024/5/17,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-C-39,CPU (Memory),Y,N/A,Hynix,HMA84GR7DJR4N-XN TG AC 119,Hynix,HMA84GR7DJR4N-XN T4 AD 217,80AD02211923EEA3F3,80AD012217759CB9AB,CPU1C0,SM BIOS ' Uncorrectable CPU-complex error	SensorName:CPU0_Status;Status:0xc000,"1. This is a ByteDance CPU Failure ticket. 2. Replaced 2 DIMM and MB, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/15,10~17,Confirm Closed,isaac.xu/isaac.xu,Wrong PN; CPU1C0 DIMM needs to be replaced,,FOXCONN CHINA ,Purley,,
1860134,MXX2391856,10.54.74.35,2024/5/15,2024/5/16,B16S2-I8VD2-US,G220-A5,USVASTEKCR_C1STE7_DH201-K-29,FileSystem,Y,N/A,Intel,SSDPF2KX019T1,Samsung,MZQL21T9HCJR-00B7C,PHAX209200FX1P9BGN,S63SNS0TC47901,nvme0n1,Filesystem error(Data will be lost)/EXT4-fs (nvme0n1p3): This should not happen!! Data will be lost\x0a,"1. This is a ByteDance Disk Failure ticket. 2. Replaced nvme0, then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/16,10~17,Confirm Closed,Gino Roaquin/gino.roaquin,,,FOXCONN AMERICA,Whitley,,
1852737,MXX2391907,10.54.75.23,2024/5/15,2024/5/16,B16S2-I8VD2-US,G220-A5,USVASTEKCR_C1STE7_DH201-K-34,Ping  (Disk),Y,N/A,Intel,SSDPF2KX019T1,Samsung,MZQL21T9HCJR-00B7C,PHAX208100TM1P9BGN,S63SNS0TC47902,nvme0n1,OS drive needs to be replaced,"1. This is a ByteDance Disk Failure ticket. 2. Replaced nvme0, then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/16,10~17,Confirm Closed,Gino Roaquin/gino.roaquin,,,FOXCONN AMERICA,Whitley,,
1862104,MXX3240600,fdbd:dc61:19:65::46,2024/5/16,2024/5/17,B16S2-I8VD2-US,G220-A5,USVADRTM2_M2_M216-B-41,Ping (Motherboard),Y,N/A,Foxconn,02012WR00-600-G,Foxconn,02012WR00-600-G,02012WS00T0JI11RA,02012WR00T0FJE14M,OS all IP unreachable,"[tiansu]The server is not reachable for the past 17m, will require authorization for repair. Ticket is in (Asking owner to reboot) stage: Server will be rebooted after authorized to proceed. Ticket is in (Request business authorization repair) stage: Server will be undergoing maintenance after authorized to proceed. The server may be reinstalled during the maintenance process, which will cause the data of the disk to be lost. If you need special attention, please contact IDC oncall.","1. This is a ByteDance Ping Failure ticket. 2. Replaced MB, then no error on the server. 3. Used Dora system and now the ticket is closed.",Tianyu Yang,2024/5/16,10~17,Confirm Closed,Luis Yanes/luis.yanes,FC6179BAB710,,FOXCONN AMERICA,Whitley,,
1862478,MXX3370329,fdbd:dc61:19:141::31,2024/5/16,2024/5/17,B16S2-I8VD2-US,G220-A5,USVADRTM2_M2_M216-D-43,Ping (Motherboard),Y,N/A,Foxconn,02012WR00-600-G,Foxconn,02012WR00-600-G,02012WR00T0DI60SE,02012WR00T0FJE13P,OS all IP unreachable,"[tiansu]The server is not reachable for the past 18m, will require authorization for repair. Ticket is in (Asking owner to reboot) stage: Server will be rebooted after authorized to proceed. Ticket is in (Request business authorization repair) stage: Server will be undergoing maintenance after authorized to proceed. The server may be reinstalled during the maintenance process, which will cause the data of the disk to be lost. If you need special attention, please contact IDC oncall.","1. This is a ByteDance Ping Failure ticket. 2. Replaced MB, then no error on the server. 3. Used Dora system and now the ticket is closed.",Tianyu Yang,2024/5/16,10~17,Confirm Closed,Luis Yanes/luis.yanes,FC6179BAB6D4,,FOXCONN AMERICA,Whitley,,
1863730,MXX3350041,fdbd:dc61:19:11::35,2024/5/17,2024/5/17,S27S2-I8VD3-US,S520-A5,USVADRTM2_M2_M216-A-18,MotherBoard	,Y,N/A,Foxconn,02012YS00-600-G,Foxconn,02012YS00-600-G,02012YS00T0FHZ0NF,02012YS00T0EHP0TK,Motherboard,"Motherboard Failed	Critical 1 PCH ME Transition to Non-Critical from OK Me Response Data 0xd3 0x25 0x40, msg_code is error unable to power up server","1. This is a ByteDance Motherboard Failure ticket. 2. Replaced MB, then no error on the server. 3. Used Dora system and now the ticket is closed.",Tianyu Yang/Naiquan qiao,2024/5/17,10~17,Confirm Closed,"Jeremy Quek/jeremy.quek
",F46B8CFFCDB2 new mac,,FOXCONN AMERICA,Whitley,,
1864800,MXX1420575,10.233.131.224,2024/5/19,2024/5/21,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-34,CPU,Y,N/A,Intel,110112L00-187-G,Intel,110112L00-187-G,M1324BU100659,79KD747100768,CPU0,IERR 2b | 05/18/2024 | 12:41:54 | Processor CPU0_Status | IERR | Asserted,"1. This is a ByteDance CPU Failure ticket. 2. Replaced CPU0, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/21,10~17,Confirm Closed,Aquanes Shane Delima/aquanes.delima,,,FOXCONN CHINA ,Purley,,
1864428,MXX1431047,10.233.132.131,2024/5/19,,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-39,Disk,N,N/A,Samsung,MZQLB1T9HAJR-00003,N/A,N/A,S480NA0N935822,N/A,nvme0n1,NVME: Lost (in System lost but in lspci exist),Part not available now.,mingquan li,2024/5/20,10~17,Out of stock,isaac.xu/isaac.xu,,,FOXCONN CHINA ,Purley,,
1817555,MXX3370133,fdbd:dc61:1a:367::23,2024/5/17,2024/5/20,S27S2-I8VD3-US,S520-A5,USVADRTM2_M2_M116-M-37,Disk,Y,N/A,Western Digital,WUH721818ALE6L4,TOSHIBA,HDEPZ10GBA51,4BKW5JMH,Y3U0A045FQDH,23,Disk: Lost (Unrecognized),"1. This is a ByteDance Disk Failure ticket. 2. Replaced Slot 23 HDD, then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/20,10~17,Confirm Closed,Chad-Thanh Nguyen/chad.nguyen,,,FOXCONN AMERICA,Whitley,,
1817555,MXX3370133,fdbd:dc61:1a:367::23,2024/5/17,2024/5/20,S27S2-I8VD3-US,S520-A5,USVADRTM2_M2_M116-M-37,FileSystem,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"FS Readonly From Mount (ro,noatime)	","1. This is a ByteDance Disk Failure ticket. 2. Replaced Slot 23 HDD, then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/20,10~17,Confirm Closed,Chad-Thanh Nguyen/chad.nguyen,,,FOXCONN AMERICA,Whitley,,
1817555,MXX3370133,fdbd:dc61:1a:367::23,2024/5/17,2024/5/20,S27S2-I8VD3-US,S520-A5,USVADRTM2_M2_M116-M-37,Disk,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Disk: Lost (unable to locate specific slot) The number of missing disks is 1,should be 28","1. This is a ByteDance Disk Failure ticket. 2. Replaced Slot 23 HDD, then no error on the server. 3. Used Dora system and now the ticket is closed.",mingquan li,2024/5/20,10~17,Confirm Closed,Chad-Thanh Nguyen/chad.nguyen,,,FOXCONN AMERICA,Whitley,,
1865725,MXX1421054,10.233.131.215,2024/5/21,2024/5/21,B04-BF65S1,AliServer-Thor2-04-2U,USVAASH_DRTP_P100-G-34,Disk (SSD Max),Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,nvme0n1,SSD: (PercentageUsed) > Max,"1. This is a ByteDance Disk Failure ticket. 2. Replaced nvmve0 with spare parts from ByteDance, then no error on the server. 3. Used Dora system and now the ticket is closed.",Brian Tyler/mingquan li,2024/5/21,10~17,Confirm Closed,isaac.xu/isaac.xu,Escort says BD will keep record of old/new part info for SSD max tickets,,FOXCONN CHINA ,Purley,,
